accuracy,balanced_accuracy,roc_auc,average_precision,precision,recall_sensitivity,specificity,npv,f1,brier_score,ece_10_bins,threshold,tn,fp,fn,tp
0.8653846153846154,0.8552631578947368,0.9093567251461988,0.9509640661693891,0.9345794392523364,0.8771929824561403,0.8333333333333334,0.7142857142857143,0.9049773755656109,0.13653216524976836,0.13445140084420415,0.24,35,7,14,100
0.8589743589743589,0.8508771929824561,0.9093567251461988,0.9509640661693891,0.9339622641509434,0.868421052631579,0.8333333333333334,0.7,0.9,0.13653216524976836,0.13445140084420415,0.25,35,7,15,99
0.8589743589743589,0.8508771929824561,0.9093567251461988,0.9509640661693891,0.9339622641509434,0.868421052631579,0.8333333333333334,0.7,0.9,0.13653216524976836,0.13445140084420415,0.26,35,7,15,99
0.8589743589743589,0.8583959899749374,0.9093567251461988,0.9509640661693891,0.9423076923076923,0.8596491228070176,0.8571428571428571,0.6923076923076923,0.8990825688073395,0.13653216524976836,0.13445140084420415,0.27,36,6,16,98
0.8525641025641025,0.8540100250626566,0.9093567251461988,0.9509640661693891,0.941747572815534,0.8508771929824561,0.8571428571428571,0.6792452830188679,0.8940092165898618,0.13653216524976836,0.13445140084420415,0.28,36,6,17,97
0.8525641025641025,0.8540100250626566,0.9093567251461988,0.9509640661693891,0.941747572815534,0.8508771929824561,0.8571428571428571,0.6792452830188679,0.8940092165898618,0.13653216524976836,0.13445140084420415,0.29,36,6,17,97
0.8525641025641025,0.8540100250626566,0.9093567251461988,0.9509640661693891,0.941747572815534,0.8508771929824561,0.8571428571428571,0.6792452830188679,0.8940092165898618,0.13653216524976836,0.13445140084420415,0.3,36,6,17,97
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.31,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.32,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.33,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.34,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.35,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.36,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.37,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.38,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.39,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.4,36,6,18,96
0.8461538461538461,0.849624060150376,0.9093567251461988,0.9509640661693891,0.9411764705882353,0.8421052631578947,0.8571428571428571,0.6666666666666666,0.8888888888888888,0.13653216524976836,0.13445140084420415,0.41,36,6,18,96
0.8397435897435898,0.8452380952380952,0.9093567251461988,0.9509640661693891,0.9405940594059405,0.8333333333333334,0.8571428571428571,0.6545454545454545,0.8837209302325582,0.13653216524976836,0.13445140084420415,0.42,36,6,19,95
0.8333333333333334,0.8408521303258145,0.9093567251461988,0.9509640661693891,0.94,0.8245614035087719,0.8571428571428571,0.6428571428571429,0.8785046728971962,0.13653216524976836,0.13445140084420415,0.43,36,6,20,94
0.8333333333333334,0.8408521303258145,0.9093567251461988,0.9509640661693891,0.94,0.8245614035087719,0.8571428571428571,0.6428571428571429,0.8785046728971962,0.13653216524976836,0.13445140084420415,0.44,36,6,20,94
0.8333333333333334,0.8408521303258145,0.9093567251461988,0.9509640661693891,0.94,0.8245614035087719,0.8571428571428571,0.6428571428571429,0.8785046728971962,0.13653216524976836,0.13445140084420415,0.45,36,6,20,94
0.8333333333333334,0.8408521303258145,0.9093567251461988,0.9509640661693891,0.94,0.8245614035087719,0.8571428571428571,0.6428571428571429,0.8785046728971962,0.13653216524976836,0.13445140084420415,0.46,36,6,20,94
0.8333333333333334,0.8408521303258145,0.9093567251461988,0.9509640661693891,0.94,0.8245614035087719,0.8571428571428571,0.6428571428571429,0.8785046728971962,0.13653216524976836,0.13445140084420415,0.47,36,6,20,94
0.8333333333333334,0.8408521303258145,0.9093567251461988,0.9509640661693891,0.94,0.8245614035087719,0.8571428571428571,0.6428571428571429,0.8785046728971962,0.13653216524976836,0.13445140084420415,0.48,36,6,20,94
0.8333333333333334,0.8408521303258145,0.9093567251461988,0.9509640661693891,0.94,0.8245614035087719,0.8571428571428571,0.6428571428571429,0.8785046728971962,0.13653216524976836,0.13445140084420415,0.49,36,6,20,94
